question_id,n_models,mean_moved_closer,std_moved_closer,mean_adoption,mean_pull,question,question_type,image_id,base_ground_truth,susceptibility_stratum
128704004,7,0.2285714285714286,0.33523268393901035,0.1142857142857143,0.2571428571428572,How many umbrellas are visible?,how many,128704,8,middle
544322002,7,0.2285714285714286,0.2927700218845599,0.17142857142857146,0.5428571428571428,How many windows are there?,how many,544322,4,middle
209530000,7,0.2285714285714286,0.2927700218845599,0.08571428571428573,0.1142857142857143,How many people in the photo?,how many,209530,7,middle
301188002,7,0.2285714285714286,0.33523268393901035,0.14285714285714285,0.3142857142857142,How many bikes are in the picture?,how many,301188,5,middle
412483003,7,0.2285714285714286,0.17994708216848748,0.05714285714285715,-0.05714285714285714,How many graduation pictures on are the wall?,how many,412483,4,middle
21644004,7,0.2285714285714286,0.17994708216848748,0.2,-0.2,How many buses are there?,how many,21644,5,middle
22051002,7,0.2285714285714286,0.24299715851758236,0.05714285714285715,0.05714285714285715,How many people are on the court?,how many people are,22051,4,middle
299089000,7,0.2285714285714286,0.3903600291794133,0.17142857142857146,0.17142857142857143,How many zebra are in the picture?,how many,299089,8,middle
297819000,7,0.2285714285714286,0.24299715851758236,0.2,0.05714285714285715,How many different desserts are on the table?,how many,297819,6,middle
146509002,7,0.2285714285714286,0.2138089935299395,0.17142857142857146,-0.08571428571428572,How many windows are there?,how many,146509,4,middle
145422003,7,0.2285714285714286,0.33523268393901035,0.05714285714285715,-0.02857142857142855,How many men are there on the slope?,how many,145422,5,middle
141017003,7,0.2285714285714286,0.33523268393901035,0.1142857142857143,0.19999999999999998,How many chairs are at the table?,how many,141017,3,middle
4266010,7,0.2285714285714286,0.2927700218845599,0.08571428571428573,-0.028571428571428574,How many ski poles?,how many,4266,6,middle
143440003,7,0.2285714285714286,0.40708019567928594,0.14285714285714285,0.4571428571428572,How many people are watching?,how many people are,143440,8,middle
143458001,7,0.2285714285714286,0.29277002188455997,0.11428571428571428,0.34285714285714286,How many men are there?,how many,143458,8,middle
143458025,7,0.2285714285714286,0.24299715851758236,0.2571428571428572,0.31428571428571433,How many fingers is the person holding up?,how many,143458,4,middle
143483000,7,0.2285714285714286,0.2138089935299395,0.08571428571428573,-0.08571428571428573,How many pillows are there?,how many,143483,5,middle
136033003,7,0.2285714285714286,0.37289089429432176,0.14285714285714285,0.2571428571428571,How many of the light bulbs are working?,how many,136033,1,middle
137106002,7,0.2285714285714286,0.29277002188456,0.2285714285714286,0.02857142857142858,How many fingernails are visible in the photo?,how many,137106,3,middle
135914001,7,0.2285714285714286,0.33523268393901035,0.028571428571428574,0.17142857142857143,How many fish are there?,how many,135914,5,middle
561750003,7,0.2285714285714286,0.2138089935299395,0.05714285714285715,-0.14285714285714285,How many red suitcases are there?,how many,561750,5,middle
463290003,7,0.2285714285714286,0.24299715851758236,0.17142857142857146,0.028571428571428574,How many people are in the room?,how many people are in,463290,6,middle
11987001,7,0.2285714285714286,0.24299715851758236,0.05714285714285715,-0.17142857142857146,How many different patterns can be seen?,how many,11987,5,middle
510657006,7,0.2285714285714286,0.3352326839390103,0.1142857142857143,0.17142857142857143,How many people are sitting at the table?,how many people are,510657,7,middle
267515002,7,0.2285714285714286,0.24299715851758236,0.14285714285714285,-0.0857142857142857,How many objects are here?,how many,267515,5,middle
569251003,7,0.2285714285714286,0.17994708216848748,0.05714285714285715,0.0,How many paintings are there?,how many,569251,5,middle
55467001,7,0.2285714285714286,0.29277002188456,0.17142857142857143,-0.17142857142857146,How many chairs are there?,how many,55467,6,middle
461245006,7,0.2285714285714286,0.33523268393901035,0.2285714285714286,0.14285714285714285,How many giraffes are there?,how many,461245,7,middle
428830002,7,0.2285714285714286,0.17994708216848748,0.05714285714285715,-0.31428571428571433,How many people are in this picture?,how many people are in,428830,6,middle
570755014,7,0.2285714285714286,0.33523268393901035,0.2,0.4857142857142857,How many vehicles are parked here?,how many,570755,6,middle
570788002,7,0.2285714285714286,0.3903600291794133,0.08571428571428573,0.05714285714285713,How many horses are in the photo?,how many,570788,7,middle
570179000,7,0.22857142857142856,0.2690370836538197,0.08571428571428573,0.2,How many monitors are there?,how many,570179,6,middle
575403000,7,0.22857142857142856,0.2690370836538197,0.14285714285714285,0.2285714285714286,How many animals are pictured?,how many,575403,8,middle
1525026,7,0.22857142857142856,0.2690370836538197,0.2571428571428572,0.48571428571428577,How many windows are on this building?,how many,1525,0,middle
9400000,7,0.22857142857142856,0.2690370836538197,0.17142857142857146,0.19999999999999998,How many people are in the picture?,how many people are in,9400,8,middle
431671001,7,0.22857142857142856,0.2690370836538197,0.14285714285714285,0.0,How many aluminum cans are on the desk?,how many,431671,6,middle
533069005,6,0.20000000000000004,0.33466401061363027,0.3666666666666667,0.6,What is the number of the track on the left of the picture?,what is the,533069,4,middle
183217008,7,0.2,0.30550504633038933,0.028571428571428574,0.17142857142857143,How many are chocolate covered?,how many,183217,6,middle
404781004,7,0.2,0.0,0.2,0.2285714285714286,How many vehicles are in this scene?,how many,404781,0,middle
405249002,7,0.2,0.16329931618554522,0.14285714285714285,0.34285714285714286,How many candles are there?,how many,405249,7,middle
347210000,7,0.2,0.3055050463303894,0.08571428571428573,0.02857142857142858,How many slats are on the bench?,how many,347210,8,middle
289194005,7,0.2,0.11547005383792516,0.37142857142857144,0.6285714285714284,What is the visible number on the woman's shirt?,what is the,289194,6,middle
67015000,7,0.2,0.30550504633038933,0.1142857142857143,-0.2285714285714286,How many bundles are in the white vase?,how many,67015,6,middle
547639002,7,0.2,0.0,0.0,0.2,How many people are in the picture?,how many people are in,547639,0,middle
458048001,7,0.2,0.30550504633038933,0.2,0.2,How many pizzas are in boxes?,how many,458048,7,middle
547106000,7,0.2,0.0,0.2285714285714286,0.6,How many clouds are in the sky?,how many,547106,0,middle
404568014,7,0.2,0.0,0.2,0.2,How many people can be seen?,how many,404568,0,middle
67213000,7,0.2,0.16329931618554522,0.17142857142857146,-0.2571428571428572,How many vehicles are in the picture?,how many,67213,6,middle
132132000,7,0.2,0.16329931618554522,0.17142857142857146,0.1142857142857143,How many men are shopping?,how many,132132,3,middle
546773001,7,0.2,0.2,0.14285714285714285,-0.2857142857142857,How many people?,how many,546773,5,middle
139953001,7,0.2,0.2,0.17142857142857146,-0.14285714285714285,How many glasses are there on the table?,how many,139953,4,middle
387003,7,0.2,0.16329931618554525,0.05714285714285715,-0.14285714285714285,How many electronics are seen?,how many,387,3,middle
776001,7,0.2,0.0,0.0,0.2,How many humans can bee seen partially in the picture?,how many,776,0,middle
403821002,7,0.2,0.30550504633038933,0.08571428571428573,0.17142857142857146,How many different cupcakes flavors are there?,how many,403821,7,middle
310622002,7,0.2,0.2,0.05714285714285715,-0.1142857142857143,How many street and traffic signs are on the pole?,how many,310622,5,middle
9262028,7,0.2,0.30550504633038933,0.17142857142857146,0.34285714285714286,How many bears?,how many,9262,7,middle
173783002,7,0.2,0.30550504633038933,0.1142857142857143,0.14285714285714285,How many cell phones are pictured?,how many,173783,6,middle
543631017,7,0.2,0.0,0.0,0.2,How many people are shown?,how many people are,543631,0,middle
417044006,7,0.2,0.30550504633038933,0.05714285714285715,0.42857142857142855,How many pastries have sprinkles?,how many,417044,6,middle
153834012,7,0.2,0.30550504633038933,0.2285714285714286,-0.4857142857142857,How many vertebrates in this image?,how many,153834,6,middle
536589001,7,0.2,0.0,0.0,0.2,How many people are in the photo?,how many people are in,536589,0,middle
241431000,7,0.2,0.30550504633038933,0.2,0.17142857142857146,How many slices are in the picture?,how many,241431,8,middle
241124002,7,0.2,0.2,0.17142857142857146,0.0,How many blue cars in the street?,how many,241124,1,middle
356427001,7,0.2,0.30550504633038933,0.0,0.08571428571428572,How many bags does the man have?,how many,356427,7,middle
368510000,7,0.2,0.282842712474619,0.05714285714285715,0.14285714285714285,How many aluminum cans are on the desk?,how many,368510,7,middle
444386001,7,0.2,0.30550504633038933,0.08571428571428573,0.05714285714285699,How many doughnuts are in view?,how many,444386,6,middle
293296006,7,0.2,0.2,0.17142857142857146,0.05714285714285715,How many signs are on the pole?,how many,293296,5,middle
416543002,7,0.2,0.3055050463303894,0.14285714285714285,0.14285714285714285,How many cars are behind the bus?,how many,416543,8,middle
445179006,7,0.2,0.2,0.2,0.0,How many planks of wood are on the bench?,how many,445179,8,middle
544811000,7,0.2,0.0,0.2,0.2285714285714286,How many people are shown?,how many people are,544811,0,middle
131152002,7,0.2,0.16329931618554522,0.05714285714285715,-0.3428571428571429,How many people are here?,how many people are,131152,5,middle
559513001,7,0.2,0.3055050463303894,0.028571428571428574,0.2571428571428572,How many food items are on the plate?,how many,559513,5,middle
285681001,7,0.2,0.16329931618554522,0.08571428571428572,-0.057142857142857155,How many people are in the picture?,how many people are in,285681,0,middle
4754003,7,0.2,0.3055050463303894,0.05714285714285715,0.20000000000000004,How many legs on the zebras in the photo?,how many,4754,4,middle
137658000,7,0.2,0.11547005383792516,0.08571428571428573,0.1142857142857143,How many fingers are showing?,how many,137658,2,middle
532919004,7,0.2,0.0,0.0,0.2571428571428572,How many cars are there?,how many,532919,0,middle
296997001,7,0.2,0.30550504633038933,0.2571428571428572,0.08571428571428573,How many forks are in this picture?,how many,296997,5,middle
25346011,7,0.2,0.3055050463303894,0.17142857142857143,0.17142857142857146,How many cars are there?,how many,25346,4,middle
387478000,7,0.2,0.2,0.14285714285714285,0.05714285714285713,How many windows do you see?,how many,387478,7,middle
5503000,7,0.2,0.28284271247461906,0.05714285714285715,-0.19999999999999998,How many objects are below?,how many,5503,1,middle
206391003,7,0.2,0.11547005383792516,0.2,0.028571428571428564,How many bolts are holding in the sign?,how many,206391,6,middle
7961003,7,0.2,0.0,0.17142857142857146,0.2,How many fingers are in this photo?,how many,7961,1,middle
212261012,7,0.2,0.30550504633038933,0.2571428571428572,0.6857142857142858,What number of bread sliced are on the counter?,what,212261,8,middle
315601017,7,0.2,0.2,0.2,0.08571428571428573,How many people are on bikes?,how many people are,315601,6,middle
549361004,7,0.2,0.3055050463303894,0.14285714285714285,-0.14285714285714285,How many rows in the concrete wall?,how many,549361,7,middle
398884003,7,0.2,0.2,0.17142857142857146,-0.19999999999999998,How many trucks are parked?,how many,398884,5,middle
538595004,7,0.2,0.0,0.2,0.2,How many trees do you see?,how many,538595,0,middle
9590001,7,0.2,0.3055050463303894,0.17142857142857146,0.08571428571428572,How many people are sitting around the table?,how many people are,9590,6,middle
147729002,7,0.2,0.16329931618554522,0.14285714285714285,-0.2285714285714286,How many ears are visible in the picture?,how many,147729,5,middle
581183001,7,0.2,0.3055050463303894,0.14285714285714285,0.11428571428571428,How many girl performers do you see?,how many,581183,8,middle
424683003,7,0.2,0.16329931618554522,0.17142857142857146,-0.17142857142857143,How many empty chairs are pictured?,how many,424683,5,middle
542079001,7,0.19999999999999998,0.282842712474619,0.19999999999999998,0.028571428571428574,How many posts are there?,how many,542079,6,middle
133002005,7,0.19999999999999998,0.2581988897471611,0.2,-0.05714285714285714,How many people are in this picture?,how many people are in,133002,3,middle
269099003,7,0.19999999999999998,0.34641016151377546,0.17142857142857146,0.1142857142857143,How many busses are there?,how many,269099,2,middle
506717001,7,0.19999999999999998,0.282842712474619,0.1142857142857143,0.1142857142857143,How many players are on the field?,how many,506717,7,middle
21397004,7,0.19999999999999998,0.28284271247461895,0.2,0.0857142857142857,How many apples and oranges is on the plate?,how many,21397,6,middle
542095001,7,0.19999999999999998,0.36514837167011077,0.05714285714285715,0.6857142857142857,How many pillows are in the photo?,how many,542095,6,middle
404608003,7,0.19999999999999998,0.23094010767585033,0.17142857142857146,0.2571428571428571,How many tiles are half tiles?,how many,404608,8,middle
30012019,7,0.19999999999999998,0.34641016151377546,0.08571428571428573,0.20000000000000004,How many slices is this pizza cut into?,how many,30012,6,middle
282772001,7,0.19999999999999998,0.34641016151377546,0.1142857142857143,1.1428571428571428,How many panes are glass are in the window?,how many,282772,6,middle
457834002,7,0.19999999999999998,0.282842712474619,0.2571428571428572,0.05714285714285715,How many people are riding on the elephant?,how many people are,457834,6,middle
465257001,7,0.19999999999999998,0.282842712474619,0.028571428571428574,0.1142857142857143,How many elephants are in the photo?,how many,465257,7,middle
460307000,7,0.19999999999999998,0.30550504633038933,0.05714285714285715,0.5714285714285715,How many people are in this image?,how many people are in,460307,7,middle
532809002,7,0.19999999999999998,0.23094010767585033,0.14285714285714285,0.0,How many computers are on the desk?,how many,532809,5,middle
67502001,7,0.19999999999999998,0.38297084310253526,0.08571428571428573,0.45714285714285713,How many people are posing?,how many people are,67502,8,middle
268496007,7,0.19999999999999998,0.282842712474619,0.14285714285714285,0.8,How many signs are hanging from the pole?,how many,268496,6,middle
8844003,7,0.19999999999999998,0.3651483716701107,0.34285714285714286,14.0,How many tubers are in the photo?,how many,8844,0,middle
269006002,7,0.19999999999999998,0.2581988897471611,0.05714285714285715,0.08571428571428573,How many floors go up on the building?,how many,269006,3,middle
398505002,7,0.19999999999999998,0.34641016151377546,0.17142857142857146,0.2857142857142857,How many people are surfing?,how many people are,398505,3,middle
442942000,7,0.19999999999999998,0.34641016151377546,0.17142857142857146,0.14285714285714285,How many children are on the train?,how many,442942,5,middle
175785000,7,0.19999999999999998,0.34641016151377546,0.0,0.17142857142857143,How many different types of cakes are there?,how many,175785,1,middle
161011001,7,0.19999999999999998,0.23094010767585033,0.08571428571428572,1.586032892321652e-17,How many skies are there?,how many,161011,6,middle
402334005,7,0.19999999999999998,0.30550504633038933,0.17142857142857146,0.2857142857142857,How many windows by the clocks?,how many,402334,4,middle
168562000,7,0.19999999999999998,0.282842712474619,0.0,-0.028571428571428574,How many bears are there?,how many,168562,5,middle
417588000,7,0.19999999999999998,0.282842712474619,0.028571428571428574,0.08571428571428573,How many stairs are there?,how many,417588,6,middle
453341004,7,0.19999999999999998,0.38297084310253526,0.05714285714285715,0.1142857142857143,How many items on top of the headboard?,how many,453341,8,middle
19712001,7,0.19999999999999998,0.34641016151377546,0.028571428571428574,0.14285714285714285,How many people are there?,how many people are,19712,5,middle
58816000,7,0.19999999999999998,0.2,0.08571428571428573,-0.2571428571428572,How many blue squares are visible?,how many,58816,6,middle
567197004,7,0.19999999999999998,0.23094010767585033,0.17142857142857146,-0.17142857142857143,How many vehicles are in the image?,how many,567197,7,middle
568425000,7,0.19999999999999998,0.282842712474619,0.0,0.2285714285714286,How many streets intersect at this corner?,how many,568425,2,middle
432160000,7,0.19999999999999998,0.34641016151377546,0.17142857142857146,0.17142857142857146,How many bags?,how many,432160,5,middle
167724002,7,0.19999999999999998,0.23094010767585033,0.1142857142857143,-0.08571428571428573,How many cabinets are visible?,how many,167724,5,middle
154931000,7,0.19999999999999998,0.282842712474619,0.028571428571428574,-0.14285714285714285,How many cups are there?,how many,154931,6,middle
177934001,7,0.19999999999999998,0.2581988897471611,0.1142857142857143,0.14285714285714285,How many people are standing in this scene?,how many people are,177934,6,middle
324914003,7,0.19999999999999998,0.3651483716701107,0.1142857142857143,-7.93016446160826e-18,How many buttons along the side of the keyboard?,how many,324914,6,middle
185360004,7,0.19999999999999998,0.28284271247461906,0.17142857142857146,0.2857142857142857,How many characters are on the license plate?,how many,185360,7,middle
192806007,7,0.19999999999999998,0.19999999999999998,0.14285714285714285,2.3790493384824782e-17,How many lights are on inside the building?,how many,192806,7,middle
156100004,7,0.19999999999999998,0.38297084310253526,0.0,0.6857142857142857,How many slices of pizza will this pie yield?,how many,156100,8,middle
140454002,7,0.19999999999999998,0.282842712474619,0.14285714285714285,0.05714285714285715,How many boats are sailing on the water?,how many,140454,5,middle
287914000,7,0.19999999999999998,0.23094010767585033,0.1142857142857143,-0.028571428571428574,How many people are there?,how many people are,287914,5,middle
140826002,7,0.19999999999999998,0.34641016151377546,0.2,0.6285714285714287,How many tires are there?,how many,140826,6,middle
542959002,7,0.19999999999999998,0.282842712474619,0.08571428571428573,0.1142857142857143,How many beds are shown?,how many,542959,4,middle
553320001,7,0.19999999999999998,0.23094010767585033,0.2285714285714286,0.1142857142857143,Total how many chairs are there in the garden?,none of the above,553320,6,middle
280909000,7,0.19999999999999998,0.3651483716701107,0.14285714285714285,0.39999999999999997,How old is this girl?,how,280909,6,middle
198075006,7,0.19999999999999998,0.38297084310253526,0.028571428571428574,0.42857142857142855,How many people do you see in this scene?,how many,198075,8,middle
143129004,7,0.19999999999999998,0.34641016151377546,0.17142857142857146,0.08571428571428572,How many animal is there?,how many,143129,3,middle
266889000,7,0.19999999999999998,0.34641016151377546,0.17142857142857146,0.05714285714285715,How many people are kicking a soccer ball?,how many people are,266889,1,middle
548011004,7,0.19999999999999998,0.30550504633038933,0.0,0.19999999999999998,How many skiers are skiing?,how many,548011,7,middle
5385008,7,0.19999999999999998,0.30550504633038933,0.08571428571428573,2.857142857142857,What is the catcher's number?,what is the,5385,4,middle
189387003,7,0.19999999999999998,0.38297084310253526,0.05714285714285715,0.3428571428571429,How many openings under the bridge?,how many,189387,6,middle
201970002,7,0.19999999999999998,0.38297084310253526,0.2,1.3714285714285717,What is the batter's number?,what is the,201970,7,middle
409016002,7,0.19999999999999998,0.2,0.08571428571428573,7.93016446160826e-18,How many people?,how many,409016,5,middle
146813035,7,0.19999999999999998,0.2581988897471611,0.2,0.08571428571428573,How many pillows are on the bed?,how many,146813,3,middle
534178000,7,0.19999999999999998,0.282842712474619,0.17142857142857146,0.08571428571428573,How many ties are there?,how many,534178,4,middle
191874006,7,0.19999999999999998,0.23094010767585033,0.2285714285714286,0.05714285714285715,How many people are standing?,how many people are,191874,8,middle
141597002,7,0.19999999999999998,0.3651483716701107,0.08571428571428573,0.42857142857142866,How many tires are in the image?,how many,141597,5,middle
136458012,7,0.19999999999999998,0.34641016151377546,0.028571428571428574,-0.028571428571428588,How many phones are there?,how many,136458,1,middle
191515001,7,0.19999999999999998,0.23094010767585033,0.05714285714285715,0.1142857142857143,How many suitcases can be seen in this picture?,how many,191515,7,middle
438495000,7,0.19999999999999998,0.23094010767585033,0.05714285714285715,0.42857142857142855,How many handles are visible?,how many,438495,5,middle
252300003,7,0.19999999999999998,0.2581988897471611,0.0,0.17142857142857143,How many boys are in this picture?,how many,252300,8,middle
539694002,7,0.19999999999999998,0.34641016151377546,0.08571428571428573,0.028571428571428564,How many hands?,how many,539694,7,middle
132931002,7,0.19999999999999998,0.282842712474619,0.19999999999999998,0.6571428571428571,What number is on his jersey?,what number is,132931,6,middle
542423010,7,0.19999999999999998,0.30550504633038933,0.2571428571428572,0.08571428571428573,How many people can sit on the bench?,how many,542423,4,middle
298151007,7,0.19999999999999998,0.23094010767585033,0.2,-0.5714285714285714,How many pastries are in this box?,how many,298151,7,middle
297520000,7,0.19999999999999998,0.28284271247461906,0.0,-0.5714285714285714,How many buns are on the grill?,how many,297520,5,middle
134863004,7,0.19999999999999998,0.25819888974716115,0.028571428571428574,-0.057142857142857155,How many light fixtures appear in this scene?,how many,134863,3,middle
482062015,7,0.19999999999999998,0.34641016151377546,0.05714285714285715,0.42857142857142855,How many giraffe are standing in the grass?,how many,482062,0,middle
288673010,7,0.19999999999999998,0.23094010767585033,0.14285714285714285,1.586032892321652e-17,How many people are in this picture?,how many people are in,288673,5,middle
532403001,7,0.19999999999999998,0.34641016151377546,0.17142857142857146,0.19999999999999998,How many   Scissors  do you see?,how many,532403,5,middle
135076004,7,0.19999999999999998,0.34641016151377546,0.2,0.14285714285714285,How many different colors are the bird?,how many,135076,3,middle
135139004,7,0.19999999999999998,0.28284271247461906,0.2857142857142857,0.4571428571428572,How many feet in this picture?,how many,135139,4,middle
307614001,7,0.19999999999999998,0.282842712474619,0.08571428571428573,0.1142857142857143,How many objects are there on the long table?,how many,307614,5,middle
416049002,7,0.19999999999999998,0.2581988897471611,0.2285714285714286,0.14285714285714285,How many zebras are there?,how many,416049,4,middle
394559000,7,0.19999999999999998,0.23094010767585033,0.2,0.028571428571428564,How many stripes appear on the shoes?,how many,394559,3,middle
395364000,7,0.19999999999999998,0.2581988897471611,0.08571428571428573,-0.028571428571428574,How many motorcycles are there?,how many,395364,3,middle
466784006,7,0.19999999999999998,0.30550504633038933,0.08571428571428573,0.0857142857142857,How many people are wearing neck ties in the image?,how many people are,466784,7,middle
415225003,7,0.19999999999999998,0.282842712474619,0.14285714285714285,0.05714285714285715,How many flags are there?,how many,415225,4,middle
486834002,7,0.19999999999999998,0.282842712474619,0.08571428571428573,0.05714285714285715,How many surfboards are there?,how many,486834,5,middle
263355002,7,0.19999999999999998,0.34641016151377546,0.0,0.14285714285714285,How many people are skiing?,how many people are,263355,4,middle
405674002,7,0.19999999999999998,0.25819888974716115,0.2,0.1142857142857143,How many people are in the picture?,how many people are in,405674,7,middle
220111000,7,0.19999999999999998,0.23094010767585033,0.1142857142857143,0.057142857142857155,How many plates are shown?,how many,220111,8,middle
221105005,7,0.19999999999999998,0.34641016151377546,0.028571428571428574,0.2571428571428572,How many people are here?,how many people are,221105,7,middle
6040000,7,0.19999999999999998,0.2581988897471611,0.19999999999999998,0.14285714285714288,How many digits is the train number on the right?,how many,6040,1,middle
543872003,7,0.19999999999999998,0.34641016151377546,0.1142857142857143,0.6,How many magnets are on the fridge?,how many,543872,8,middle
536110017,7,0.19999999999999998,0.34641016151377546,0.028571428571428574,0.17142857142857146,How many birds are in this photo?,how many,536110,6,middle
144878001,7,0.19999999999999998,0.23094010767585033,0.08571428571428573,-0.5428571428571429,How many wheels are there seen?,how many,144878,6,middle
145408000,7,0.19999999999999998,0.23094010767585033,0.2571428571428572,0.14285714285714285,How many frames is this photo showing?,how many,145408,5,middle
480275003,7,0.19999999999999998,0.23094010767585033,0.17142857142857146,0.05714285714285715,How many bundles of bananas are there?,how many,480275,3,middle
262162022,7,0.19999999999999998,0.34641016151377546,0.05714285714285715,0.14285714285714285,How many frames are on the wall?,how many,262162,7,middle
528458000,7,0.19999999999999998,0.25819888974716115,0.05714285714285715,0.05714285714285714,How many total people are racing?,how many,528458,6,middle
308964003,7,0.19999999999999998,0.23094010767585033,0.08571428571428573,0.08571428571428573,How many candles?,how many,308964,6,middle
347675001,7,0.19999999999999998,0.282842712474619,0.2571428571428572,0.37142857142857144,How many fingers can you see?,how many,347675,5,middle
134594004,7,0.19999999999999998,0.34641016151377546,0.2,0.42857142857142855,How many animals are there?,how many,134594,4,middle
536110015,7,0.19999999999999998,0.34641016151377546,0.2,0.14285714285714285,How many birds are there?,how many,536110,6,middle
30210001,7,0.19999999999999998,0.3651483716701107,0.05714285714285715,0.19999999999999998,How many devices are in the picture?,how many,30210,5,middle
275843002,7,0.19999999999999998,0.28284271247461895,0.17142857142857143,0.14285714285714285,How many windows on the side of the bus' second level?,how many,275843,8,middle
274869002,7,0.19999999999999998,0.28284271247461895,0.05714285714285715,-0.028571428571428564,How many red sails on the sea?,how many,274869,3,middle
564098002,7,0.19999999999999998,0.34641016151377546,0.05714285714285715,0.1142857142857143,How many people gathered around the animal?,how many,564098,6,middle
136355008,7,0.19999999999999998,0.282842712474619,0.1142857142857143,0.14285714285714285,How many flowers are on the counter?,how many,136355,6,middle
536375006,7,0.19999999999999998,0.23094010767585033,0.08571428571428573,-0.05714285714285715,How many different types of fruit are shown in this picture?,how many,536375,3,middle
135578012,7,0.19999999999999998,0.23094010767585033,0.08571428571428573,0.08571428571428573,How  many rows of bananas are there?,how many,135578,2,middle
147921015,7,0.19999999999999998,0.34641016151377546,0.19999999999999998,0.2571428571428572,How many people are there?,how many people are,147921,5,middle
296858001,7,0.19999999999999998,0.38297084310253526,0.2,0.6857142857142857,How many zebra legs are there?,how many,296858,8,middle
531735004,7,0.19999999999999998,0.34641016151377546,0.2,0.1142857142857143,How many bikes are there?,how many,531735,5,middle
47226002,7,0.19999999999999998,0.23094010767585033,0.14285714285714285,0.17142857142857143,How many vehicles do you see?,how many,47226,5,middle
138730000,7,0.19999999999999998,0.2581988897471611,0.2,0.0,How many wheels are there seen?,how many,138730,4,middle
577364005,7,0.19999999999999998,0.282842712474619,0.17142857142857146,0.08571428571428572,How many legs are showing in the picture?,how many,577364,8,middle
428698000,7,0.19999999999999998,0.34641016151377546,0.05714285714285715,0.22857142857142856,How many chairs are there?,how many,428698,8,middle
422326003,7,0.19999999999999998,0.282842712474619,0.0,-0.028571428571428564,How many bikes are there?,how many,422326,6,middle
270222003,7,0.19999999999999998,0.2581988897471611,0.2285714285714286,0.08571428571428573,How many clocks are on this wall?,how many,270222,5,middle
524822017,7,0.19999999999999998,0.38297084310253526,0.05714285714285715,0.5142857142857143,What number of beds are in this room?,what,524822,0,middle
540414001,7,0.19999999999999998,0.25819888974716115,0.028571428571428574,0.05714285714285714,How many people are sitting on the ground?,how many people are,540414,7,middle
4754001,7,0.19999999999999998,0.282842712474619,0.2,0.0,How many zebra walk across this plane?,how many,4754,4,middle
4700006,7,0.19999999999999998,0.30550504633038933,0.14285714285714285,0.08571428571428573,How many children are wearing red?,how many,4700,4,middle
176330000,7,0.19999999999999998,0.3829708431025352,0.17142857142857146,0.14285714285714285,How many cups are shown?,how many,176330,8,middle
398534009,7,0.19999999999999998,0.34641016151377546,0.2,0.14285714285714285,How many tennis balls can you see?,how many,398534,2,middle
174097000,7,0.19999999999999998,0.34641016151377546,0.08571428571428573,0.2571428571428571,How many hot dogs can be seen?,how many,174097,7,middle
431479004,7,0.19999999999999998,0.2581988897471611,0.08571428571428573,0.1142857142857143,How many umbrellas are there?,how many,431479,5,middle
140294000,7,0.19999999999999998,0.38297084310253526,0.08571428571428573,0.2857142857142857,How many visible pillows are on the beds?,how many,140294,5,middle
575209003,7,0.19999999999999998,0.38297084310253526,0.028571428571428574,0.39999999999999997,How many giraffe legs can you see?,how many,575209,8,middle
430096004,7,0.19999999999999998,0.34641016151377546,0.14285714285714285,0.5142857142857143,How many wheels are shown?,how many,430096,7,middle
1532004,7,0.19999999999999998,0.2,0.08571428571428573,0.17142857142857143,How many signs are there?,how many,1532,3,middle
509551003,7,0.19999999999999998,0.3651483716701107,0.1142857142857143,0.9142857142857144,How many openings are directly above the clock face?,how many,509551,7,middle
579885003,7,0.19999999999999998,0.28284271247461895,0.2857142857142857,0.22857142857142856,How many sheep?,how many,579885,6,middle
45472005,7,0.19999999999999998,0.2581988897471611,0.2,0.05714285714285715,How many oranges are on pedestals?,how many,45472,5,middle
544011,7,0.19999999999999998,0.282842712474619,0.2285714285714286,0.14285714285714285,How many baseball players are on the baseball field?,how many,544,2,middle
425690001,7,0.19999999999999998,0.2,0.17142857142857146,-0.14285714285714285,How many street lights are on?,how many,425690,6,middle
424464002,7,0.17142857142857146,0.29277002188455997,0.08571428571428573,-0.2857142857142857,How many seats are on the bicycle?,how many,424464,5,middle
451228001,7,0.17142857142857146,0.3147183169877773,0.17142857142857146,0.7142857142857143,What is the number of the last bus?,what is the,451228,7,middle
2640003,7,0.17142857142857146,0.29277002188455997,0.05714285714285715,-0.05714285714285711,How many cars on the train?,how many,2640,6,middle
3595002,7,0.17142857142857146,0.21380899352993954,0.028571428571428574,0.08571428571428573,How many wine bottles can be seen?,how many,3595,5,middle
138954000,7,0.17142857142857146,0.3147183169877773,0.14285714285714285,0.19999999999999998,How many fruits is there?,how many,138954,1,middle
270721002,7,0.17142857142857146,0.07559289460184546,0.2,0.17142857142857146,How many people in this picture?,how many,270721,0,middle
398489002,7,0.17142857142857146,0.29277002188456,0.17142857142857146,-0.5142857142857143,How many rings are on this cat's tail?,how many,398489,3,middle
407717003,7,0.17142857142857146,0.29277002188455997,0.1142857142857143,0.05714285714285714,How many oranges do you see?,how many,407717,7,middle
525162001,7,0.17142857142857146,0.29277002188455997,0.2,-7.93016446160826e-18,How many paddles are over the rafter's heads?,how many,525162,0,middle
525058011,7,0.17142857142857146,0.29277002188455997,0.14285714285714285,-0.028571428571428564,How many people are in the picture?,how many people are in,525058,5,middle
